,ft_name,profile_corr,prompt_name,mixing,badshuffle,usetruecliptext,dataset,sub,test_dataset,algorithm
4,clipvision_patches,0.0417986190270575,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,JP,art,brain_diffuser
0,vdvae,9.839283013344923e-05,low_level_short,0.4,False,False,deeprecon,JP,test,brain_diffuser
1,cliptext_final,0.1601027457496085,low_level_short,0.4,False,False,deeprecon,JP,test,brain_diffuser
2,cliptext_tokens,0.1334079491275167,low_level_short,0.4,False,False,deeprecon,JP,test,brain_diffuser
3,clipvision_final,0.1902324264451628,low_level_short,0.4,False,False,deeprecon,JP,test,brain_diffuser
4,clipvision_patches,0.0735170258525837,low_level_short,0.4,False,False,deeprecon,JP,test,brain_diffuser
0,vdvae,0.0017159621957595,low_level_short,0.4,False,False,deeprecon,JP,art,brain_diffuser
1,cliptext_final,0.0221518357986776,low_level_short,0.4,False,False,deeprecon,JP,art,brain_diffuser
2,cliptext_tokens,0.0385383403311073,low_level_short,0.4,False,False,deeprecon,JP,art,brain_diffuser
3,clipvision_final,0.0228686259654931,low_level_short,0.4,False,False,deeprecon,JP,art,brain_diffuser
4,clipvision_patches,0.0417986190270575,low_level_short,0.4,False,False,deeprecon,JP,art,brain_diffuser
0,vdvae,9.839283013344923e-05,low_level_long,0.4,False,False,deeprecon,JP,test,brain_diffuser
1,cliptext_final,0.1428636145515993,low_level_long,0.4,False,False,deeprecon,JP,test,brain_diffuser
2,cliptext_tokens,0.0964472980722918,low_level_long,0.4,False,False,deeprecon,JP,test,brain_diffuser
3,clipvision_final,0.1902324264451628,low_level_long,0.4,False,False,deeprecon,JP,test,brain_diffuser
4,clipvision_patches,0.0735170258525837,low_level_long,0.4,False,False,deeprecon,JP,test,brain_diffuser
0,vdvae,0.0017159621957595,low_level_long,0.4,False,False,deeprecon,JP,art,brain_diffuser
1,cliptext_final,0.0492638500073955,low_level_long,0.4,False,False,deeprecon,JP,art,brain_diffuser
2,cliptext_tokens,0.046241493325421,low_level_long,0.4,False,False,deeprecon,JP,art,brain_diffuser
3,clipvision_final,0.0228686259654931,low_level_long,0.4,False,False,deeprecon,JP,art,brain_diffuser
4,clipvision_patches,0.0417986190270575,low_level_long,0.4,False,False,deeprecon,JP,art,brain_diffuser
0,vdvae,9.839283013344923e-05,high_level_short,0.4,False,False,deeprecon,JP,test,brain_diffuser
1,cliptext_final,0.2082883121989968,high_level_short,0.4,False,False,deeprecon,JP,test,brain_diffuser
2,cliptext_tokens,0.1880667535552831,high_level_short,0.4,False,False,deeprecon,JP,test,brain_diffuser
3,clipvision_final,0.1902324264451628,high_level_short,0.4,False,False,deeprecon,JP,test,brain_diffuser
4,clipvision_patches,0.0735170258525837,high_level_short,0.4,False,False,deeprecon,JP,test,brain_diffuser
0,vdvae,0.0017159621957595,high_level_short,0.4,False,False,deeprecon,JP,art,brain_diffuser
1,cliptext_final,0.007633643092193,high_level_short,0.4,False,False,deeprecon,JP,art,brain_diffuser
2,cliptext_tokens,0.0193717562349502,high_level_short,0.4,False,False,deeprecon,JP,art,brain_diffuser
3,clipvision_final,0.0228686259654931,high_level_short,0.4,False,False,deeprecon,JP,art,brain_diffuser
4,clipvision_patches,0.0417986190270575,high_level_short,0.4,False,False,deeprecon,JP,art,brain_diffuser
0,vdvae,9.839283013344923e-05,high_level_long,0.4,False,False,deeprecon,JP,test,brain_diffuser
1,cliptext_final,0.1865042261983822,high_level_long,0.4,False,False,deeprecon,JP,test,brain_diffuser
2,cliptext_tokens,0.1515822600488144,high_level_long,0.4,False,False,deeprecon,JP,test,brain_diffuser
3,clipvision_final,0.1902324264451628,high_level_long,0.4,False,False,deeprecon,JP,test,brain_diffuser
4,clipvision_patches,0.0735170258525837,high_level_long,0.4,False,False,deeprecon,JP,test,brain_diffuser
0,vdvae,0.0017159621957595,high_level_long,0.4,False,False,deeprecon,JP,art,brain_diffuser
1,cliptext_final,0.0073175164160171,high_level_long,0.4,False,False,deeprecon,JP,art,brain_diffuser
2,cliptext_tokens,0.0262690594080657,high_level_long,0.4,False,False,deeprecon,JP,art,brain_diffuser
3,clipvision_final,0.0228686259654931,high_level_long,0.4,False,False,deeprecon,JP,art,brain_diffuser
4,clipvision_patches,0.0417986190270575,high_level_long,0.4,False,False,deeprecon,JP,art,brain_diffuser
0,vdvae,9.839283013344923e-05,human_captions,0.8,False,False,deeprecon,JP,test,brain_diffuser
1,cliptext_final,0.2370350550944773,human_captions,0.8,False,False,deeprecon,JP,test,brain_diffuser
2,cliptext_tokens,0.2275543228689323,human_captions,0.8,False,False,deeprecon,JP,test,brain_diffuser
3,clipvision_final,0.1902324264451628,human_captions,0.8,False,False,deeprecon,JP,test,brain_diffuser
4,clipvision_patches,0.0735170258525837,human_captions,0.8,False,False,deeprecon,JP,test,brain_diffuser
0,vdvae,0.0017159621957595,human_captions,0.8,False,False,deeprecon,JP,art,brain_diffuser
1,cliptext_final,0.0170835392602909,human_captions,0.8,False,False,deeprecon,JP,art,brain_diffuser
2,cliptext_tokens,0.0362943095605364,human_captions,0.8,False,False,deeprecon,JP,art,brain_diffuser
3,clipvision_final,0.0228686259654931,human_captions,0.8,False,False,deeprecon,JP,art,brain_diffuser
4,clipvision_patches,0.0417986190270575,human_captions,0.8,False,False,deeprecon,JP,art,brain_diffuser
0,vdvae,9.839283013344923e-05,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,JP,test,brain_diffuser
1,cliptext_final,-0.0105001307784117,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,JP,test,brain_diffuser
2,cliptext_tokens,-0.0087170326591624,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,JP,test,brain_diffuser
3,clipvision_final,0.1902324264451628,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,JP,test,brain_diffuser
4,clipvision_patches,0.0735170258525837,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,JP,test,brain_diffuser
0,vdvae,0.0017159621957595,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,JP,art,brain_diffuser
1,cliptext_final,0.0142346736393451,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,JP,art,brain_diffuser
2,cliptext_tokens,0.0214415295915519,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,JP,art,brain_diffuser
3,clipvision_final,0.0228686259654931,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,JP,art,brain_diffuser
4,clipvision_patches,0.0417986190270575,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,JP,art,brain_diffuser
0,vdvae,9.839283013344923e-05,low_level_short,0.8,False,False,deeprecon,JP,test,brain_diffuser
1,cliptext_final,0.1601027457496085,low_level_short,0.8,False,False,deeprecon,JP,test,brain_diffuser
2,cliptext_tokens,0.1334079491275167,low_level_short,0.8,False,False,deeprecon,JP,test,brain_diffuser
3,clipvision_final,0.1902324264451628,low_level_short,0.8,False,False,deeprecon,JP,test,brain_diffuser
4,clipvision_patches,0.0735170258525837,low_level_short,0.8,False,False,deeprecon,JP,test,brain_diffuser
0,vdvae,0.0017159621957595,low_level_short,0.8,False,False,deeprecon,JP,art,brain_diffuser
1,cliptext_final,0.0221518357986776,low_level_short,0.8,False,False,deeprecon,JP,art,brain_diffuser
2,cliptext_tokens,0.0385383403311073,low_level_short,0.8,False,False,deeprecon,JP,art,brain_diffuser
3,clipvision_final,0.0228686259654931,low_level_short,0.8,False,False,deeprecon,JP,art,brain_diffuser
4,clipvision_patches,0.0417986190270575,low_level_short,0.8,False,False,deeprecon,JP,art,brain_diffuser
0,vdvae,9.839283013344923e-05,low_level_long,0.8,False,False,deeprecon,JP,test,brain_diffuser
1,cliptext_final,0.1428636145515993,low_level_long,0.8,False,False,deeprecon,JP,test,brain_diffuser
2,cliptext_tokens,0.0964472980722918,low_level_long,0.8,False,False,deeprecon,JP,test,brain_diffuser
3,clipvision_final,0.1902324264451628,low_level_long,0.8,False,False,deeprecon,JP,test,brain_diffuser
4,clipvision_patches,0.0735170258525837,low_level_long,0.8,False,False,deeprecon,JP,test,brain_diffuser
0,vdvae,0.0017159621957595,low_level_long,0.8,False,False,deeprecon,JP,art,brain_diffuser
1,cliptext_final,0.0492638500073955,low_level_long,0.8,False,False,deeprecon,JP,art,brain_diffuser
2,cliptext_tokens,0.046241493325421,low_level_long,0.8,False,False,deeprecon,JP,art,brain_diffuser
3,clipvision_final,0.0228686259654931,low_level_long,0.8,False,False,deeprecon,JP,art,brain_diffuser
4,clipvision_patches,0.0417986190270575,low_level_long,0.8,False,False,deeprecon,JP,art,brain_diffuser
0,vdvae,9.839283013344923e-05,high_level_short,0.8,False,False,deeprecon,JP,test,brain_diffuser
1,cliptext_final,0.2082883121989968,high_level_short,0.8,False,False,deeprecon,JP,test,brain_diffuser
2,cliptext_tokens,0.1880667535552831,high_level_short,0.8,False,False,deeprecon,JP,test,brain_diffuser
3,clipvision_final,0.1902324264451628,high_level_short,0.8,False,False,deeprecon,JP,test,brain_diffuser
4,clipvision_patches,0.0735170258525837,high_level_short,0.8,False,False,deeprecon,JP,test,brain_diffuser
0,vdvae,0.0017159621957595,high_level_short,0.8,False,False,deeprecon,JP,art,brain_diffuser
1,cliptext_final,0.007633643092193,high_level_short,0.8,False,False,deeprecon,JP,art,brain_diffuser
2,cliptext_tokens,0.0193717562349502,high_level_short,0.8,False,False,deeprecon,JP,art,brain_diffuser
3,clipvision_final,0.0228686259654931,high_level_short,0.8,False,False,deeprecon,JP,art,brain_diffuser
4,clipvision_patches,0.0417986190270575,high_level_short,0.8,False,False,deeprecon,JP,art,brain_diffuser
0,vdvae,9.839283013344923e-05,high_level_long,0.8,False,False,deeprecon,JP,test,brain_diffuser
1,cliptext_final,0.1865042261983822,high_level_long,0.8,False,False,deeprecon,JP,test,brain_diffuser
2,cliptext_tokens,0.1515822600488144,high_level_long,0.8,False,False,deeprecon,JP,test,brain_diffuser
3,clipvision_final,0.1902324264451628,high_level_long,0.8,False,False,deeprecon,JP,test,brain_diffuser
4,clipvision_patches,0.0735170258525837,high_level_long,0.8,False,False,deeprecon,JP,test,brain_diffuser
0,vdvae,0.0017159621957595,high_level_long,0.8,False,False,deeprecon,JP,art,brain_diffuser
1,cliptext_final,0.0073175164160171,high_level_long,0.8,False,False,deeprecon,JP,art,brain_diffuser
2,cliptext_tokens,0.0262690594080657,high_level_long,0.8,False,False,deeprecon,JP,art,brain_diffuser
3,clipvision_final,0.0228686259654931,high_level_long,0.8,False,False,deeprecon,JP,art,brain_diffuser
4,clipvision_patches,0.0417986190270575,high_level_long,0.8,False,False,deeprecon,JP,art,brain_diffuser
0,vdvae,0.0003886268086613,human_captions,0.4,False,False,deeprecon,TH,test,brain_diffuser
1,cliptext_final,0.2388539211733816,human_captions,0.4,False,False,deeprecon,TH,test,brain_diffuser
2,cliptext_tokens,0.2347889440862133,human_captions,0.4,False,False,deeprecon,TH,test,brain_diffuser
3,clipvision_final,0.1984578298416035,human_captions,0.4,False,False,deeprecon,TH,test,brain_diffuser
4,clipvision_patches,0.0784653122628871,human_captions,0.4,False,False,deeprecon,TH,test,brain_diffuser
0,vdvae,0.0007486946736459,human_captions,0.4,False,False,deeprecon,TH,art,brain_diffuser
1,cliptext_final,0.0376248301500335,human_captions,0.4,False,False,deeprecon,TH,art,brain_diffuser
2,cliptext_tokens,0.0596601207676326,human_captions,0.4,False,False,deeprecon,TH,art,brain_diffuser
3,clipvision_final,0.0203276809472884,human_captions,0.4,False,False,deeprecon,TH,art,brain_diffuser
4,clipvision_patches,0.0440239975422875,human_captions,0.4,False,False,deeprecon,TH,art,brain_diffuser
0,vdvae,0.0003886268086613,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,TH,test,brain_diffuser
1,cliptext_final,-0.0095303276479278,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,TH,test,brain_diffuser
2,cliptext_tokens,-0.0066370661479816,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,TH,test,brain_diffuser
3,clipvision_final,0.1984578298416035,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,TH,test,brain_diffuser
4,clipvision_patches,0.0784653122628871,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,TH,test,brain_diffuser
0,vdvae,0.0007486946736459,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,TH,art,brain_diffuser
1,cliptext_final,-0.0257612231099509,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,TH,art,brain_diffuser
2,cliptext_tokens,-0.0250755480353713,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,TH,art,brain_diffuser
3,clipvision_final,0.0203276809472884,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,TH,art,brain_diffuser
4,clipvision_patches,0.0440239975422875,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,TH,art,brain_diffuser
0,vdvae,0.0003886268086613,low_level_short,0.4,False,False,deeprecon,TH,test,brain_diffuser
1,cliptext_final,0.154830812945011,low_level_short,0.4,False,False,deeprecon,TH,test,brain_diffuser
2,cliptext_tokens,0.1358521875026334,low_level_short,0.4,False,False,deeprecon,TH,test,brain_diffuser
3,clipvision_final,0.1984578298416035,low_level_short,0.4,False,False,deeprecon,TH,test,brain_diffuser
4,clipvision_patches,0.0784653122628871,low_level_short,0.4,False,False,deeprecon,TH,test,brain_diffuser
0,vdvae,0.0007486946736459,low_level_short,0.4,False,False,deeprecon,TH,art,brain_diffuser
1,cliptext_final,0.075783327266456,low_level_short,0.4,False,False,deeprecon,TH,art,brain_diffuser
2,cliptext_tokens,0.0896762572825459,low_level_short,0.4,False,False,deeprecon,TH,art,brain_diffuser
3,clipvision_final,0.0203276809472884,low_level_short,0.4,False,False,deeprecon,TH,art,brain_diffuser
4,clipvision_patches,0.0440239975422875,low_level_short,0.4,False,False,deeprecon,TH,art,brain_diffuser
0,vdvae,0.0003886268086613,low_level_long,0.4,False,False,deeprecon,TH,test,brain_diffuser
1,cliptext_final,0.1385993107905508,low_level_long,0.4,False,False,deeprecon,TH,test,brain_diffuser
2,cliptext_tokens,0.0989446901553425,low_level_long,0.4,False,False,deeprecon,TH,test,brain_diffuser
3,clipvision_final,0.1984578298416035,low_level_long,0.4,False,False,deeprecon,TH,test,brain_diffuser
4,clipvision_patches,0.0784653122628871,low_level_long,0.4,False,False,deeprecon,TH,test,brain_diffuser
0,vdvae,0.0007486946736459,low_level_long,0.4,False,False,deeprecon,TH,art,brain_diffuser
1,cliptext_final,0.0842607520402588,low_level_long,0.4,False,False,deeprecon,TH,art,brain_diffuser
2,cliptext_tokens,0.0828319947975735,low_level_long,0.4,False,False,deeprecon,TH,art,brain_diffuser
3,clipvision_final,0.0203276809472884,low_level_long,0.4,False,False,deeprecon,TH,art,brain_diffuser
4,clipvision_patches,0.0440239975422875,low_level_long,0.4,False,False,deeprecon,TH,art,brain_diffuser
0,vdvae,0.0003886268086613,high_level_short,0.4,False,False,deeprecon,TH,test,brain_diffuser
1,cliptext_final,0.2101253074137645,high_level_short,0.4,False,False,deeprecon,TH,test,brain_diffuser
2,cliptext_tokens,0.1940680610312373,high_level_short,0.4,False,False,deeprecon,TH,test,brain_diffuser
3,clipvision_final,0.1984578298416035,high_level_short,0.4,False,False,deeprecon,TH,test,brain_diffuser
4,clipvision_patches,0.0784653122628871,high_level_short,0.4,False,False,deeprecon,TH,test,brain_diffuser
0,vdvae,0.0007486946736459,high_level_short,0.4,False,False,deeprecon,TH,art,brain_diffuser
1,cliptext_final,0.0209430456666531,high_level_short,0.4,False,False,deeprecon,TH,art,brain_diffuser
2,cliptext_tokens,0.0395491469504339,high_level_short,0.4,False,False,deeprecon,TH,art,brain_diffuser
3,clipvision_final,0.0203276809472884,high_level_short,0.4,False,False,deeprecon,TH,art,brain_diffuser
4,clipvision_patches,0.0440239975422875,high_level_short,0.4,False,False,deeprecon,TH,art,brain_diffuser
0,vdvae,0.0003886268086613,high_level_long,0.4,False,False,deeprecon,TH,test,brain_diffuser
1,cliptext_final,0.1924200833283003,high_level_long,0.4,False,False,deeprecon,TH,test,brain_diffuser
2,cliptext_tokens,0.1550814206087729,high_level_long,0.4,False,False,deeprecon,TH,test,brain_diffuser
3,clipvision_final,0.1984578298416035,high_level_long,0.4,False,False,deeprecon,TH,test,brain_diffuser
4,clipvision_patches,0.0784653122628871,high_level_long,0.4,False,False,deeprecon,TH,test,brain_diffuser
0,vdvae,0.0007486946736459,high_level_long,0.4,False,False,deeprecon,TH,art,brain_diffuser
1,cliptext_final,0.0394055677431016,high_level_long,0.4,False,False,deeprecon,TH,art,brain_diffuser
2,cliptext_tokens,0.0546729589373572,high_level_long,0.4,False,False,deeprecon,TH,art,brain_diffuser
3,clipvision_final,0.0203276809472884,high_level_long,0.4,False,False,deeprecon,TH,art,brain_diffuser
4,clipvision_patches,0.0440239975422875,high_level_long,0.4,False,False,deeprecon,TH,art,brain_diffuser
0,vdvae,0.0003886268086613,human_captions,0.8,False,False,deeprecon,TH,test,brain_diffuser
1,cliptext_final,0.2388539237483492,human_captions,0.8,False,False,deeprecon,TH,test,brain_diffuser
2,cliptext_tokens,0.2347889460423573,human_captions,0.8,False,False,deeprecon,TH,test,brain_diffuser
3,clipvision_final,0.1984578298416035,human_captions,0.8,False,False,deeprecon,TH,test,brain_diffuser
4,clipvision_patches,0.0784653122628871,human_captions,0.8,False,False,deeprecon,TH,test,brain_diffuser
0,vdvae,0.0007486946736459,human_captions,0.8,False,False,deeprecon,TH,art,brain_diffuser
1,cliptext_final,0.0376248280102165,human_captions,0.8,False,False,deeprecon,TH,art,brain_diffuser
2,cliptext_tokens,0.0596601238468886,human_captions,0.8,False,False,deeprecon,TH,art,brain_diffuser
3,clipvision_final,0.0203276809472884,human_captions,0.8,False,False,deeprecon,TH,art,brain_diffuser
4,clipvision_patches,0.0440239975422875,human_captions,0.8,False,False,deeprecon,TH,art,brain_diffuser
0,vdvae,0.0003886268086613,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,TH,test,brain_diffuser
1,cliptext_final,-0.009530324258442,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,TH,test,brain_diffuser
2,cliptext_tokens,-0.0066370679976074,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,TH,test,brain_diffuser
3,clipvision_final,0.1984578298416035,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,TH,test,brain_diffuser
4,clipvision_patches,0.0784653122628871,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,TH,test,brain_diffuser
0,vdvae,0.0007486946736459,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,TH,art,brain_diffuser
1,cliptext_final,-0.0257612196331737,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,TH,art,brain_diffuser
2,cliptext_tokens,-0.0250755538906255,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,TH,art,brain_diffuser
3,clipvision_final,0.0203276809472884,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,TH,art,brain_diffuser
4,clipvision_patches,0.0440239975422875,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,TH,art,brain_diffuser
0,vdvae,0.0003886268086613,low_level_short,0.8,False,False,deeprecon,TH,test,brain_diffuser
1,cliptext_final,0.154830812945011,low_level_short,0.8,False,False,deeprecon,TH,test,brain_diffuser
2,cliptext_tokens,0.1358521875026334,low_level_short,0.8,False,False,deeprecon,TH,test,brain_diffuser
3,clipvision_final,0.1984578298416035,low_level_short,0.8,False,False,deeprecon,TH,test,brain_diffuser
4,clipvision_patches,0.0784653122628871,low_level_short,0.8,False,False,deeprecon,TH,test,brain_diffuser
0,vdvae,0.0007486946736459,low_level_short,0.8,False,False,deeprecon,TH,art,brain_diffuser
1,cliptext_final,0.075783327266456,low_level_short,0.8,False,False,deeprecon,TH,art,brain_diffuser
2,cliptext_tokens,0.0896762572825459,low_level_short,0.8,False,False,deeprecon,TH,art,brain_diffuser
3,clipvision_final,0.0203276809472884,low_level_short,0.8,False,False,deeprecon,TH,art,brain_diffuser
4,clipvision_patches,0.0440239975422875,low_level_short,0.8,False,False,deeprecon,TH,art,brain_diffuser
0,vdvae,0.0003886268086613,low_level_long,0.8,False,False,deeprecon,TH,test,brain_diffuser
1,cliptext_final,0.1385993107905508,low_level_long,0.8,False,False,deeprecon,TH,test,brain_diffuser
2,cliptext_tokens,0.0989446901553425,low_level_long,0.8,False,False,deeprecon,TH,test,brain_diffuser
3,clipvision_final,0.1984578298416035,low_level_long,0.8,False,False,deeprecon,TH,test,brain_diffuser
4,clipvision_patches,0.0784653122628871,low_level_long,0.8,False,False,deeprecon,TH,test,brain_diffuser
0,vdvae,0.0007486946736459,low_level_long,0.8,False,False,deeprecon,TH,art,brain_diffuser
1,cliptext_final,0.0842607520402588,low_level_long,0.8,False,False,deeprecon,TH,art,brain_diffuser
2,cliptext_tokens,0.0828319947975735,low_level_long,0.8,False,False,deeprecon,TH,art,brain_diffuser
3,clipvision_final,0.0203276809472884,low_level_long,0.8,False,False,deeprecon,TH,art,brain_diffuser
4,clipvision_patches,0.0440239975422875,low_level_long,0.8,False,False,deeprecon,TH,art,brain_diffuser
0,vdvae,0.0003886268086613,high_level_short,0.8,False,False,deeprecon,TH,test,brain_diffuser
1,cliptext_final,0.2101253074137645,high_level_short,0.8,False,False,deeprecon,TH,test,brain_diffuser
2,cliptext_tokens,0.1940680610312373,high_level_short,0.8,False,False,deeprecon,TH,test,brain_diffuser
3,clipvision_final,0.1984578298416035,high_level_short,0.8,False,False,deeprecon,TH,test,brain_diffuser
4,clipvision_patches,0.0784653122628871,high_level_short,0.8,False,False,deeprecon,TH,test,brain_diffuser
0,vdvae,0.0007486946736459,high_level_short,0.8,False,False,deeprecon,TH,art,brain_diffuser
1,cliptext_final,0.0209430456666531,high_level_short,0.8,False,False,deeprecon,TH,art,brain_diffuser
2,cliptext_tokens,0.0395491469504339,high_level_short,0.8,False,False,deeprecon,TH,art,brain_diffuser
3,clipvision_final,0.0203276809472884,high_level_short,0.8,False,False,deeprecon,TH,art,brain_diffuser
4,clipvision_patches,0.0440239975422875,high_level_short,0.8,False,False,deeprecon,TH,art,brain_diffuser
0,vdvae,0.0003886268086613,high_level_long,0.8,False,False,deeprecon,TH,test,brain_diffuser
1,cliptext_final,0.1924200833283003,high_level_long,0.8,False,False,deeprecon,TH,test,brain_diffuser
2,cliptext_tokens,0.1550814206087729,high_level_long,0.8,False,False,deeprecon,TH,test,brain_diffuser
3,clipvision_final,0.1984578298416035,high_level_long,0.8,False,False,deeprecon,TH,test,brain_diffuser
4,clipvision_patches,0.0784653122628871,high_level_long,0.8,False,False,deeprecon,TH,test,brain_diffuser
0,vdvae,0.0007486946736459,high_level_long,0.8,False,False,deeprecon,TH,art,brain_diffuser
1,cliptext_final,0.0394055677431016,high_level_long,0.8,False,False,deeprecon,TH,art,brain_diffuser
2,cliptext_tokens,0.0546729589373572,high_level_long,0.8,False,False,deeprecon,TH,art,brain_diffuser
3,clipvision_final,0.0203276809472884,high_level_long,0.8,False,False,deeprecon,TH,art,brain_diffuser
4,clipvision_patches,0.0440239975422875,high_level_long,0.8,False,False,deeprecon,TH,art,brain_diffuser
